,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,ナマネにカードが登録されている場合、KTCアプリにも登録できないでしょうか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,Namaneにカードが登録されている場合、KTCアプリでは使用できませんか？',"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,KTCアプリでは、Namaneにすでにカードが登録されている場合、登録することはできないのですか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,KTCアプリに登録されているカードは、ナマネに既に登録されている場合、登録できませんか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,Namaneでカード登録済みなら、KTCアプリにも登録できないのですか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,Namaneにすでにカードが登録されている可能性があり、そのためKTCアプリでの登録が制限されていますか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,Namaneにカードが登録されている場合、それはKTCアプリに登録できないということですか？,"나마네, ktc","Namane|상호, KTC|상호",카드_등록
0,고객,ナマネとKTCアプリの両方に同時にカードを登録することはできませんか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,ナマネでカードを登録した場合、KTCアプリで登録できないのですか？,"나마네, ktc","ナマネ|상호, KTC|상호",카드_등록
0,고객,eSIMカードを入手する方法は？,esim,eSIM|상품,카드_구매
0,고객,eSIMカードを申し込む手続きは何ですか?,esim,eSIM|상품,카드_구매
0,고객,eSIMカードの申し込みはどこですればいいですか？,esim,eSIM|상품,카드_구매
0,고객,eSIMカードの申込み手続きを案内してくれますか？,esim,eSIM|상품,카드_구매
0,고객,eSIMカードを取得する手順は何ですか?,esim,esim|상품,카드_구매
0,고객,eSIMカードをリクエストする特定の方法はありますか?,esim,eSIM|상품,카드_구매
0,고객,eSIMカードを取得する方法はどのようにすればよいですか？,esim,eSIM|상품,카드_구매
0,고객,eSIMカードを受け取るためにはどうすればよいですか?,esim,eSIMカード|상품,카드_구매
0,고객,eSIMカードを申し込む際の要件はありますか?,esim,eSIM|상품,카드_구매
0,고객,eSIMカードを申し込むにはどの情報が必要ですか?,esim,eSIM|상품,카드_구매
0,고객,eSIMカードにサインアップするにはどうすればよいですか？,esim,eSIM|상품,카드_구매
0,고객,eSIMカードの取得方法についてアシストしてもらえますか？,esim,eSIM|상품,카드_구매
0,고객,タクシーを利用してもいいですか？,택시,タクシー|교통,카드_사용
0,고객,タクシーを利用してもよろしいですか?,택시,タクシー ”|교통,카드_사용
0,고객,"タクシーを利用してもよろしいですか？', ",택시,タクシー|교통,카드_사용
0,고객,エアポートバスに乗れる可能性はありますか？,공항버스,エアポートバス|교통,카드_사용
0,고객,空港バスも利用できますか？,공항버스,空港バス|교통,카드_사용
0,고객,エアポートシャトルバスを利用してもよろしいですか?,공항버스,エアポートバス|교통,카드_사용
0,고객,ウィーチャットに資金を追加すると手数料がかかりますか？,위챗,ウィーチャット|페이먼트,카드_충전
0,고객,WeChatでトップアップする際に料金がかかりますか？,위챗,WeChat|페이먼트,카드_충전
0,고객,WeChatアカウントをリロードするにはコストがかかりますか？,위챗,WeChat|페이먼트,카드_충전
0,고객,WeChatの残高を追加する際には手数料がかかりますか？,위챗,WeChat|페이먼트,카드_충전
0,고객,市内ガス料金の支払いは可能ですか？,도시가스,市内ガス|상품,카드_사용
0,고객,シティーガスの請求書の費用をカバーすることは許可されていますか？,도시가스,シティーガス|상품,카드_사용
0,고객,市内ガス料金の支払いを私が担当してもよろしいでしょうか？,도시가스,市内ガス|상품,카드_사용
0,고객,中国で登録した後、淘宝で購入した実物カードにチャージすることができますか？,"taobao, 중국","淘宝|상호, 中国|위치",카드_충전
0,고객,"中国で登録後に購入した実際のカードに資金を追加できますか？', ","taobao, 중국","タオバオ|상호, 中国|위치",카드_충전
0,고객,Taobaoで購入した物理カードを中国で登録した後に再充電することは許可されていますか？,"taobao, 중국","タオバオ|상호, 中国|위치",카드_충전
0,고객,明日韓国に到着した際に事前に購入できますか？,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日、韓国に到着してから事前に購入することは可能ですか？,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日、韓国に着いたら事前に購入することは可能ですか?,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日、韓国に到着した際に、事前に購入することはできますか？,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日、韓国に到着したら事前に購入の機会がありますか?,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日韓国に到着したら、事前に購入してもよろしいですか？,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日、韓国に到着したら事前購入できますか？,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日、韓国に着いたら事前に購入できますか？,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日、韓国に到着後、事前に購入するオプションはありますか？,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,明日韓国に到着する前に購入する機会がありますか?,"내일, 한국","明日|날짜, 韓国|위치",카드_구매
0,고객,Shitripで購入日を選択する方法はどのようにすればよいですか？,시트립,Shitrip|상호,카드_구매
0,고객,シトリップから購入する際の日付を選択するプロセスは何ですか？,시트립,シトリップ|상호,카드_구매
0,고객,Shitripでの買い物の際に日付を選ぶ方法を説明していただけますか？,시트립,Shitrip|상호,카드_구매
0,고객,Shitripで購入する際に日程を選択するためにどのような手順を踏めばよいですか？,시트립,Shitrip|상호,카드_구매
0,고객,Shitripから注文する際に日付を選ぶ特定の方法はありますか？,시트립,シトリップ|상호,카드_구매
0,고객,Shitripで購入する際に日付を指定する方法は？,시트립,Shitrip|상호,카드_구매
0,고객,チェックアウト時に日付を選択する手順について教えてください。',시트립,Shitrip|상호,카드_구매
0,고객,Shitripでの購入日を示す方法を理解するのを手伝っていただけますか？,시트립,Shitrip|상호,카드_구매
0,고객,シットリップで買い物をするときに日付を選択するオプションは何ですか？,시트립,シットリップ|상호,카드_구매
0,고객,Shitripで購入する際に日付を選ぶプロセスを教えていただけますか?,시트립,Shitrip|상호,카드_구매
0,고객,シットリップで購入日を設定する特定の方法はありますか？,시트립,シットリップ|상호,카드_구매
0,고객,Shitripで注文した日付を確認する方法は？,시트립,Shitrip|상호,카드_구매
0,고객,ウィーチャットで交通カードを再チャージできますか？,위챗,ウィーチャット|페이먼트,카드_충전
0,고객,WeChat経由で交通カードをチャージするオプションはありますか？,위챗,WeChat|페이먼트,카드_충전
0,고객,WeChatを使用して交通カードにお金をチャージすることはできますか？,위챗,WeChat|페이먼트,카드_충전
0,고객,仁川空港に行くにはどうすればいいですか?,인천공항,仁川空港|위치,카드_발급
0,고객,仁川空港への案内をお願いします。,인천공항,仁川空港|위치,카드_발급
0,고객,インチョン空港に到達する最良の方法は何ですか?,인천공항,インチョン空港|위치,카드_발급
0,고객,インチョン空港に到達する最も便利な方法をお勧めいただけますか?,인천공항,インチョン空港|위치,카드_발급
0,고객,インチョン空港に到達する方法についてのガイダンスが必要です。,인천공항,インチョン空港|위치,카드_발급
0,고객,韓国の免税店で購入した商品を仁川空港で受け取ることは可能ですか？,"시트립, 인천공항","免税店|상호, 仁川空港|위치",카드_발급
0,고객,デューティフリーショップで購入した後、仁川空港でアイテムを受け取ることはできますか？,"시트립, 인천공항","デューティフリーショップ|상호, 仁川空港|위치",카드_발급
0,고객,インチョン空港の免税店で取引をした後、購入した商品を受け取れますか？,"시트립, 인천공항","免税店|상호, インチョン空港|위치",카드_발급
0,고객,Incheon Airport から Duty-free shop で購入した商品を受け取る方法はありますか?,"시트립, 인천공항","Duty-free shop|상호, Incheon Airport|위치",카드_발급
0,고객,デューティフリーショップでの購入後、仁川空港でアイテムを受け取ることはできますか？,"시트립, 인천공항","デューティフリーショップ|상호, 仁川空港|위치",카드_발급
0,고객,アンドロイドの端末でアプリを入手すればいいですか？,안드로이드,アンドロイド|기종,카드_사용
0,고객,Androidデバイスでアプリをダウンロードするプロセスは何ですか？,안드로이드,Android|기종,카드_사용
0,고객,アンドロイドスマートフォンにアプリをインストールする方法を説明できますか？,안드로이드,アンドロイド|기종,카드_사용
0,고객,インチョン空港でどのように手に入れることができますか？,인천공항,インチョン空港|위치,카드_발급
0,고객,インチョン空港ではどこでそれを入手できますか？,인천공항,インチョン空港|위치,카드_발급
0,고객,インチョン空港でどのように購入できますか?,인천공항,インチョン空港|위치,카드_발급
0,고객,インチョン空港でそれを手に入れるプロセスは何ですか？,인천공항,インチョン空港|위치,카드_발급
