,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,I got a booking for seven o'clock over the phone.,"전화, 일곱시, 예약",seven o'clock|예약시간,예약_확인
0,고객,I reserved a table for seven o'clock via phone call.,"전화, 일곱시, 예약",seven o'clock|예약시간,예약_확인
0,고객,I locked in a reservation for seven o'clock over the phone.,"전화, 일곱시, 예약",seven o'clock|예약시간,예약_확인
0,고객,Another person arrived.,한 명,One|인원,예약_확인
0,고객,A new person joined.,한 명,One|인원,예약_확인
0,고객,One additional person showed up.,한 명,One|인원,예약_확인
0,고객,One extra person came over.,한 명,One|인원,예약_확인
0,고객,A fresh face appeared.,한 명,One|인원,예약_확인
0,고객,Yet another person arrived.,한 명,One|인원,예약_확인
0,고객,A different person came.,한 명,One|인원,예약_확인
0,고객,One more individual arrived.,한 명,One|인원,예약_확인
0,고객,Another new arrival came.,한 명,One|인원,예약_확인
0,고객,One more guest arrived.,한 명,One|인원,예약_확인
0,고객,An additional person showed up.,한 명,One|인원,예약_확인
0,고객,A new arrival appeared.,한 명,One|인원,예약_확인
0,고객,Another member arrived.,한 명,One|인원,예약_확인
0,고객,One more newcomer joined.,한 명,One|인원,예약_확인
0,고객,Another individual came.,한 명,One|인원,예약_확인
0,고객,One more person entered.,한 명,One|인원,예약_확인
0,고객,"""I'm the one who booked a table for 2 o'clock.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I made a reservation for 2 o'clock.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I'm the person with a reservation at 2 o'clock.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""The 2 o'clock reservation is mine.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I'm the one with a 2 o'clock booking.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I'm the reservation holder for 2 o'clock.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I'm the individual who reserved for 2 o'clock.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""The reservation at 2 o'clock belongs to me.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I'm the one who scheduled for 2 o'clock.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I'm the one who secured a 2 o'clock reservation.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I have the reservation at 2 o'clock.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""The booking at 2 o'clock is mine.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I'm the one who arranged for 2 o'clock.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""The reservation for 2 o'clock is mine.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I have the 2 o'clock reservation.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,"""I'm the individual who made the 2 o'clock reservation.""","2시, 예약",2 o'clock|예약시간,예약_확인
0,고객,I have a booking for 6 PM today.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I reserved a table for 6 o'clock this evening.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,My reservation is for 6 o'clock today.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I've got a reservation at 6 PM.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,There's a reservation for me at 6 o'clock.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I made a booking for 6 o'clock tonight.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I confirmed a reservation for 6 o'clock.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I scheduled a reservation for 6 o'clock today.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I have a reservation booked for 6 PM.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,My reservation is set for 6 o'clock this afternoon.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I secured a reservation for 6 o'clock today.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I arranged a booking for 6 PM.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,A reservation has been made for me at 6 o'clock.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I locked in a reservation for 6 o'clock today.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I reserved a spot for 6 PM today.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I made a table reservation for 6 o'clock.,"오늘, 6시, 예약","today|예약일, 6 o'clock|예약시간",예약_확인
0,고객,I have a reservation booked for 3 PM today.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,My reservation is scheduled for 3 o'clock this afternoon.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I've secured a table for 3 in the afternoon.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,A reservation has been made for me at 3 today.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I'll be arriving for my booking at 3 PM.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,My reservation is set for 3 this afternoon.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,"At 3 o'clock today, I have a reservation.","오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I've made plans to dine at 3 PM.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,Reserved for 3 o'clock today.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I'm scheduled for a reservation at 3 this afternoon.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I've arranged to have a booking at 3 PM.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,My reservation is confirmed for 3 o'clock today.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I've secured a spot for 3 this afternoon.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,"At 3 o'clock, I'll be dining at a reserved table.","오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I made an appointment for 3 PM today.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I have a reservation scheduled for 3 in the afternoon.,"오늘, 3시, 예약","today|예약일, 3 o'clock|예약시간",예약_확인
0,고객,I have a booking for 7 o'clock with #name#.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,My reservation with #name# is at 7 o'clock.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,"At 7 o'clock, I have a reservation with #name#.","7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,#name# and I have a reservation at 7 o'clock.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,I've made a reservation for 7 o'clock with #name#.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,My reservation is scheduled for 7 o'clock with #name#.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,I'll be meeting #name# for a reservation at 7 o'clock.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,7 o'clock is the time for my reservation with #name#.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,#name# and I have a 7 o'clock reservation.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,My booking with #name# is set for 7 o'clock.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,The reservation I made with #name# is at 7 o'clock.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,"I have a reservation at 7 o'clock, and #name# will be joining me.","7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,Planning to meet #name# for our 7 o'clock reservation.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,"At 7 o'clock, I'll be at the reservation with #name#.","7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,#name# and I are scheduled for a reservation at 7 o'clock.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,7 o'clock is when my reservation with #name# is.,"7시, #이름#, 예약","7 o'clock|예약시간, #이름#|예약자",예약_확인
0,고객,I have a reservation booked for two o'clock on Saturday.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,My reservation is set for Saturday at 2 PM.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,I'll be dining at two o'clock this Saturday by reservation.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,Saturday at 2 o'clock is when my reservation is for.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,I'm scheduled to be seated at 2 PM on Saturday.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,Two o'clock on Saturday is when I have a reservation.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,"At two o'clock on Saturday, I have a reservation.","토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,My reservation is confirmed for Saturday at 2 PM.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,Saturday at 2 o'clock is my reservation time.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,"I made a reservation for Saturday, 2 PM.","토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,I'll be arriving for my reservation at 2 o'clock on Saturday.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,At two o'clock on Saturday is when my reservation is.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,My reservation is for 2 PM on Saturday.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,"I have a reservation for Saturday, two o'clock.","토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,Two o'clock on Saturday is my reservation time slot.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,Saturday at 2 PM is when I made my reservation.,"토요일, 두시, 예약","Saturday|예약일, two o'clock|예약시간",예약_확인
0,고객,The reservation is under the name Rio Tanaka.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,Tanaka Rio is the name on the reservation.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,I have a reservation booked for Tanaka Rio.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,The reservation was made for Tanaka Rio.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,Rio Tanaka is the name of the reservation.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,"Under the name Tanaka Rio, I have a reservation.","Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,The reservation is in the name of Rio Tanaka.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,Tanaka Rio is the reservation holder.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,I made a booking for Tanaka Rio.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,Tanaka Rio is the guest on the reservation.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,The reservation is under Rio Tanaka's name.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,I have reserved a table for Tanaka Rio.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,The reservation was made in the name of Tanaka Rio.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,Tanaka Rio's reservation is confirmed.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,The reservation under the name Tanaka Rio is ready.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,Rio Tanaka has a reservation.,"Tanaka Rio, 이름, 예약",Tanaka Rio|예약자,예약_확인
0,고객,Can you please verify if the booking was made under the name Cristina Tabucan?,"cristina tabucan, 예약, 확인",cristina tabucan|예약자,예약_확인
0,고객,I was wondering if you could confirm whether the reservation was under Cristina Tabucan's name.,"cristina tabucan, 예약, 확인",cristina tabucan|예약자,예약_확인
